metric,value,year,method,n_clusters
rae dc,8.318535061338677,2013,centroids,8
correlation,0.008404543854034366,2014,centroids,8
nrmse dc,7.101152041843839,2014,centroids,8
rae dc,12.300883890967134,2014,centroids,8
correlation,0.024206740112483433,2015,centroids,8
nrmse dc,8.650705314479183,2015,centroids,8
rae dc,16.911346541922125,2015,centroids,8
correlation,0.022882974796625193,2016,centroids,8
nrmse dc,8.593897879928393,2016,centroids,8
rae dc,18.945868691506966,2016,centroids,8
correlation,0.01068383172988648,2008,centroids,16
nrmse dc,1.9094533190325034,2008,centroids,16
rae dc,4.004199033506544,2008,centroids,16
correlation,0.008558663981644843,2009,centroids,16
nrmse dc,2.978609213556339,2009,centroids,16
rae dc,5.104219127544826,2009,centroids,16
correlation,0.004462301703187732,2010,centroids,16
nrmse dc,4.28820511024999,2010,centroids,16
rae dc,10.335285927801683,2010,centroids,16
correlation,0.006385439457630075,2011,centroids,16
nrmse dc,3.982352377350365,2011,centroids,16
rae dc,6.788090031118934,2011,centroids,16
correlation,0.004159782975689419,2012,centroids,16
nrmse dc,4.381843341239507,2012,centroids,16
rae dc,9.630268484284908,2012,centroids,16
correlation,0.011395671968740695,2013,centroids,16
nrmse dc,4.131866772917113,2013,centroids,16
rae dc,7.4164062228514025,2013,centroids,16
correlation,0.004225444420951556,2014,centroids,16
nrmse dc,6.298291718907808,2014,centroids,16
rae dc,11.836206209691978,2014,centroids,16
correlation,0.02074376811536501,2015,centroids,16
nrmse dc,7.8801445296360475,2015,centroids,16
rae dc,15.974195606984948,2015,centroids,16
correlation,0.01942000279950677,2016,centroids,16
nrmse dc,8.28221894382248,2016,centroids,16
rae dc,18.455809448075964,2016,centroids,16
correlation,0.008836118125459369,2008,centroids,32
nrmse dc,1.8695654361467557,2008,centroids,32
rae dc,4.339110651356798,2008,centroids,32
correlation,0.006710950377217732,2009,centroids,32
nrmse dc,3.536252411075733,2009,centroids,32
rae dc,7.331804665220886,2009,centroids,32
correlation,0.003924343582281035,2010,centroids,32
nrmse dc,5.035558897054276,2010,centroids,32
rae dc,12.735638946513838,2010,centroids,32
correlation,0.004537725853202963,2011,centroids,32
nrmse dc,3.9911394159504687,2011,centroids,32
rae dc,7.425420695890311,2011,centroids,32
correlation,0.0023120693712623077,2012,centroids,32
nrmse dc,5.124261874638483,2012,centroids,32
rae dc,11.95910858976921,2012,centroids,32
correlation,0.009343632617776562,2013,centroids,32
nrmse dc,4.206500982355821,2013,centroids,32
rae dc,8.090359940234919,2013,centroids,32
correlation,0.0034928576255212804,2014,centroids,32
nrmse dc,6.752515145815387,2014,centroids,32
rae dc,14.148645537525745,2014,centroids,32
correlation,0.018691728764400877,2015,centroids,32
nrmse dc,7.729980095996386,2015,centroids,32
rae dc,16.44286617912182,2015,centroids,32
correlation,0.017367963448542634,2016,centroids,32
nrmse dc,8.983108007049301,2016,centroids,32
rae dc,20.870391404067526,2016,centroids,32
correlation,0.008923818531860936,2008,centroids,48
nrmse dc,1.5544476454575313,2008,centroids,48
rae dc,3.382170599560766,2008,centroids,48
correlation,0.009850751377655046,2009,centroids,48
nrmse dc,3.0510410402575254,2009,centroids,48
rae dc,5.278162869472143,2009,centroids,48
correlation,0.007169124129353961,2010,centroids,48
nrmse dc,4.584722021365837,2010,centroids,48
rae dc,11.008853900185889,2010,centroids,48
correlation,0.00604345288084233,2011,centroids,48
nrmse dc,3.6483135645198197,2011,centroids,48
rae dc,6.168467591507955,2011,centroids,48
correlation,0.006167067230159991,2012,centroids,48
nrmse dc,4.437403642230302,2012,centroids,48
rae dc,9.817144629739628,2012,centroids,48
correlation,0.014102494394906925,2013,centroids,48
nrmse dc,3.884861432630427,2013,centroids,48
rae dc,6.788979294115492,2013,centroids,48
correlation,0.007449965139799046,2014,centroids,48
nrmse dc,6.203991363515095,2014,centroids,48
rae dc,12.023233154119387,2014,centroids,48
correlation,0.02345059054153124,2015,centroids,48
nrmse dc,7.668053156431483,2015,centroids,48
rae dc,15.725619168744759,2015,centroids,48
correlation,0.022126825225672997,2016,centroids,48
nrmse dc,8.283554753101017,2016,centroids,48
rae dc,18.674011087321244,2016,centroids,48
correlation,0.010067159402006495,2008,centroids,61
nrmse dc,1.7718389272590442,2008,centroids,61
rae dc,3.6681831401881873,2008,centroids,61
correlation,0.007941991653764857,2009,centroids,61
nrmse dc,3.3641189905861686,2009,centroids,61
rae dc,6.495929653640368,2009,centroids,61
correlation,0.0032819397208903776,2010,centroids,61
nrmse dc,4.8405155085562726,2010,centroids,61
rae dc,11.89072389541421,2010,centroids,61
correlation,0.005768767129750089,2011,centroids,61
nrmse dc,3.811908674536662,2011,centroids,61
rae dc,6.603471941763277,2011,centroids,61
correlation,0.003543110647809433,2012,centroids,61
nrmse dc,4.930854938159455,2012,centroids,61
rae dc,11.08848063742643,2012,centroids,61
correlation,0.00957752373353323,2013,centroids,61
nrmse dc,4.115564416453432,2013,centroids,61
rae dc,7.267479916523839,2013,centroids,61
correlation,0.003138111326121481,2014,centroids,61
nrmse dc,6.56713024272274,2014,centroids,61
rae dc,13.320719220833972,2014,centroids,61
correlation,0.018925619880157545,2015,centroids,61
nrmse dc,7.712969787004876,2015,centroids,61
rae dc,15.815418407992887,2015,centroids,61
correlation,0.017601854564299302,2016,centroids,61
nrmse dc,8.779516454198708,2016,centroids,61
rae dc,20.053667639119602,2016,centroids,61
correlation,0.051557200060756404,2008,centroids,1
nrmse dc,12.469176740835536,2008,centroids,1
rae dc,4.022755374233005,2008,centroids,1
correlation,0.05692004353376982,2009,centroids,1
nrmse dc,12.614961817258722,2009,centroids,1
rae dc,5.026101017899404,2009,centroids,1
correlation,0.05973686996866049,2010,centroids,1
nrmse dc,12.633571592545373,2010,centroids,1
rae dc,10.404303515852527,2010,centroids,1
correlation,0.05528857573307947,2011,centroids,1
nrmse dc,13.747565489307496,2011,centroids,1
rae dc,6.8290653347072565,2011,centroids,1
correlation,0.057274336477890674,2012,centroids,1
nrmse dc,13.053769672803112,2012,centroids,1
rae dc,9.547706176974406,2012,centroids,1
correlation,0.06026425180361091,2013,centroids,1
nrmse dc,13.957763962564329,2013,centroids,1
rae dc,7.458977650247024,2013,centroids,1
correlation,0.06101856898861158,2014,centroids,1
nrmse dc,15.829793318896384,2014,centroids,1
rae dc,11.77774944469158,2014,centroids,1
correlation,0.06967914310205388,2015,centroids,1
nrmse dc,17.063932084249185,2015,centroids,1
rae dc,16.124645890803794,2015,centroids,1
correlation,0.07252789995040698,2016,centroids,1
nrmse dc,16.377384801136415,2016,centroids,1
rae dc,18.41272624814961,2016,centroids,1
correlation,0.05944644804791055,2008,centroids,2
nrmse dc,6.11549353544629,2008,centroids,2
rae dc,4.156430995624797,2008,centroids,2
correlation,0.06196461643771878,2009,centroids,2
nrmse dc,6.816324022398923,2009,centroids,2
rae dc,5.04474705218349,2009,centroids,2
correlation,0.06478144287260945,2010,centroids,2
nrmse dc,6.882961194464747,2010,centroids,2
rae dc,10.291615422665323,2010,centroids,2
correlation,0.06033314863702843,2011,centroids,2
nrmse dc,8.015078884146194,2011,centroids,2
rae dc,6.966496084503567,2011,centroids,2
correlation,0.06231890938183963,2012,centroids,2
nrmse dc,7.637783199118917,2012,centroids,2
rae dc,9.566101050912055,2012,centroids,2
correlation,0.06530882470755987,2013,centroids,2
nrmse dc,8.147292353768753,2013,centroids,2
rae dc,7.596870068073482,2013,centroids,2
correlation,0.06606314189256053,2014,centroids,2
nrmse dc,10.08869528721205,2014,centroids,2
rae dc,11.798727329468479,2014,centroids,2
correlation,0.07472371600600285,2015,centroids,2
nrmse dc,11.407003821493339,2015,centroids,2
rae dc,16.17356447504035,2015,centroids,2
correlation,0.07757247285435594,2016,centroids,2
nrmse dc,11.457347769779084,2016,centroids,2
rae dc,18.43243079232945,2016,centroids,2
correlation,0.014949231736729648,2008,centroids,4
nrmse dc,3.1742195112326974,2008,centroids,4
rae dc,4.175009341064471,2008,centroids,4
correlation,0.01282406398848801,2009,centroids,4
nrmse dc,4.205874746692056,2009,centroids,4
rae dc,5.591584378745808,2009,centroids,4
correlation,0.013034532274255403,2010,centroids,4
nrmse dc,4.886439993904333,2010,centroids,4
rae dc,10.846283691317339,2010,centroids,4
correlation,0.012540814376538348,2011,centroids,4
nrmse dc,5.38536587834487,2011,centroids,4
rae dc,6.976894612813314,2011,centroids,4
correlation,0.012177304290091229,2012,centroids,4
nrmse dc,5.297723294706656,2012,centroids,4
rae dc,10.138486464967608,2012,centroids,4
correlation,0.014755304640673872,2013,centroids,4
nrmse dc,5.503889803844583,2013,centroids,4
rae dc,7.608545286031209,2013,centroids,4
correlation,0.014316231294206486,2014,centroids,4
nrmse dc,7.716642123887914,2014,centroids,4
rae dc,12.360121731463527,2014,centroids,4
correlation,0.024103400787298185,2015,centroids,4
nrmse dc,9.098755639229987,2015,centroids,4
rae dc,16.21215039818748,2015,centroids,4
correlation,0.025825562256001893,2016,centroids,4
nrmse dc,9.138915873858325,2016,centroids,4
rae dc,19.015142934387836,2016,centroids,4
correlation,0.010508812544662441,2008,centroids,8
nrmse dc,2.3564755922308236,2008,centroids,8
rae dc,4.104853942321867,2008,centroids,8
correlation,0.008383644796420805,2009,centroids,8
nrmse dc,3.464663598724377,2009,centroids,8
rae dc,6.0250897502333105,2009,centroids,8
correlation,0.0031287735048208067,2010,centroids,8
nrmse dc,4.601778049270272,2010,centroids,8
rae dc,11.33236423394637,2010,centroids,8
correlation,0.0062104202724060364,2011,centroids,8
nrmse dc,4.571970044938589,2011,centroids,8
rae dc,6.883657142585414,2011,centroids,8
correlation,0.00398476379046538,2012,centroids,8
nrmse dc,4.783114376383936,2012,centroids,8
rae dc,10.59338007537484,2012,centroids,8
correlation,0.009219629840072926,2013,centroids,8
nrmse dc,4.6897062947814145,2013,centroids,8
rae dc,7.514888186838076,2013,centroids,8
correlation,0.004410472524771891,2014,centroids,8
nrmse dc,7.001293122197281,2014,centroids,8
rae dc,12.78940014142355,2014,centroids,8
correlation,0.01856772598669724,2015,centroids,8
nrmse dc,8.373761882550719,2015,centroids,8
rae dc,16.124640212816217,2015,centroids,8
correlation,0.017243960670838998,2016,centroids,8
nrmse dc,8.66710893364914,2016,centroids,8
rae dc,19.44984569854498,2016,centroids,8
correlation,0.009014343052834772,2008,centroids,16
nrmse dc,2.1957962862584535,2008,centroids,16
rae dc,4.70999965562491,2008,centroids,16
correlation,0.009253254145147253,2009,centroids,16
nrmse dc,3.217447427230867,2009,centroids,16
rae dc,5.771506449459102,2009,centroids,16
correlation,0.006571626896846168,2010,centroids,16
nrmse dc,4.465976076815671,2010,centroids,16
rae dc,10.978807608381073,2010,centroids,16
correlation,0.005445955648334537,2011,centroids,16
nrmse dc,4.26262191946995,2011,centroids,16
rae dc,7.538631962934609,2011,centroids,16
correlation,0.005569569997652198,2012,centroids,16
nrmse dc,4.615320351943377,2012,centroids,16
rae dc,10.321952646167881,2012,centroids,16
correlation,0.013504997162399132,2013,centroids,16
nrmse dc,4.41415710946164,2013,centroids,16
rae dc,8.17347819527285,2013,centroids,16
correlation,0.007549052362888091,2014,centroids,16
nrmse dc,6.690632702262946,2014,centroids,16
rae dc,12.566078860279205,2014,centroids,16
correlation,0.022853093309023447,2015,centroids,16
nrmse dc,8.218489313686474,2015,centroids,16
rae dc,16.793104864588,2015,centroids,16
correlation,0.021529327993165204,2016,centroids,16
nrmse dc,8.481730317005468,2016,centroids,16
rae dc,19.23234878936008,2016,centroids,16
correlation,0.0077008577235022635,2008,centroids,32
nrmse dc,1.414515588139219,2008,centroids,32
rae dc,2.7814374173306633,2008,centroids,32
correlation,0.005575689975260627,2009,centroids,32
nrmse dc,2.9630030172429276,2009,centroids,32
rae dc,5.665372791250324,2009,centroids,32
correlation,0.004860500237584738,2010,centroids,32
nrmse dc,4.584397281619342,2010,centroids,32
rae dc,11.455595592202172,2010,centroids,32
correlation,0.0034024654512458583,2011,centroids,32
nrmse dc,3.5788321962247913,2011,centroids,32
rae dc,5.749615215943517,2011,centroids,32
correlation,0.0013464356138806293,2012,centroids,32
nrmse dc,4.522242465414012,2012,centroids,32
rae dc,10.228155199183597,2012,centroids,32
correlation,0.009281862778627562,2013,centroids,32
nrmse dc,3.7737403020365097,2013,centroids,32
rae dc,6.4040471879090255,2013,centroids,32
correlation,0.004048302810447879,2014,centroids,32
nrmse dc,6.195065506821024,2014,centroids,32
rae dc,12.39375492100138,2014,centroids,32
correlation,0.018629958925251877,2015,centroids,32
nrmse dc,7.412332786762633,2015,centroids,32
rae dc,15.037017531098115,2015,centroids,32
correlation,0.017306193609393634,2016,centroids,32
nrmse dc,8.418455402030483,2016,centroids,32
rae dc,19.052672016459105,2016,centroids,32
correlation,0.0099281794375492,2008,centroids,48
nrmse dc,1.7000826246592482,2008,centroids,48
rae dc,3.545212357708824,2008,centroids,48
correlation,0.007803011689307564,2009,centroids,48
nrmse dc,2.8146406805413275,2009,centroids,48
rae dc,4.395738554333791,2009,centroids,48
correlation,0.0032814078832539653,2010,centroids,48
nrmse dc,4.307157689413011,2010,centroids,48
rae dc,10.615867654722964,2010,centroids,48
correlation,0.005629787165292795,2011,centroids,48
nrmse dc,3.8688536655971717,2011,centroids,48
rae dc,7.061982130322632,2011,centroids,48
correlation,0.003404130683352139,2012,centroids,48
nrmse dc,4.090169131368145,2012,centroids,48
rae dc,8.792578776691556,2012,centroids,48
correlation,0.00826701591580481,2013,centroids,48
nrmse dc,4.0014931142563706,2013,centroids,48
rae dc,7.519563714420328,2013,centroids,48
correlation,0.0019671153104867667,2014,centroids,48
nrmse dc,6.137188087259311,2014,centroids,48
rae dc,11.029942219723486,2014,centroids,48
correlation,0.017615112062429123,2015,centroids,48
nrmse dc,7.919324608127563,2015,centroids,48
rae dc,16.571251596948283,2015,centroids,48
correlation,0.016291346746570883,2016,centroids,48
nrmse dc,8.084703899413679,2016,centroids,48
rae dc,17.921157511764893,2016,centroids,48
correlation,0.007265712013076538,2008,centroids,61
nrmse dc,2.107368632615873,2008,centroids,61
rae dc,4.596765084563269,2008,centroids,61
correlation,0.005132643568365773,2009,centroids,61
nrmse dc,3.10197894285799,2009,centroids,61
rae dc,5.977868804528726,2009,centroids,61
correlation,0.005303546644479591,2010,centroids,61
nrmse dc,4.539357883848261,2010,centroids,61
rae dc,11.21776407903576,2010,centroids,61
correlation,0.0038488307193879447,2011,centroids,61
nrmse dc,4.097370510887029,2011,centroids,61
rae dc,7.422113289746748,2011,centroids,61
correlation,0.0037252163700702834,2012,centroids,61
nrmse dc,4.634415762363705,2012,centroids,61
rae dc,10.538867515138834,2012,centroids,61
correlation,0.00421021079467665,2013,centroids,61
nrmse dc,4.28015063921251,2013,centroids,61
rae dc,8.057349883816888,2013,centroids,61
correlation,0.0029600167531124897,2014,centroids,61
nrmse dc,6.713769008668529,2014,centroids,61
rae dc,12.779865264196411,2014,centroids,61
correlation,0.013558306941300965,2015,centroids,61
nrmse dc,8.163151423276188,2015,centroids,61
rae dc,16.69318194927728,2015,centroids,61
correlation,0.013704987876574037,2016,centroids,61
nrmse dc,8.462654340585106,2016,centroids,61
rae dc,19.459123705233047,2016,centroids,61
correlation,0.051557200060756404,2008,centroids,1
nrmse dc,12.469176740835536,2008,centroids,1
rae dc,4.022755374233005,2008,centroids,1
correlation,0.05692004353376982,2009,centroids,1
nrmse dc,12.614961817258722,2009,centroids,1
rae dc,5.026101017899404,2009,centroids,1
correlation,0.05973686996866049,2010,centroids,1
nrmse dc,12.633571592545373,2010,centroids,1
rae dc,10.404303515852527,2010,centroids,1
correlation,0.05528857573307947,2011,centroids,1
nrmse dc,13.747565489307496,2011,centroids,1
rae dc,6.8290653347072565,2011,centroids,1
correlation,0.057274336477890674,2012,centroids,1
nrmse dc,13.053769672803112,2012,centroids,1
rae dc,9.547706176974406,2012,centroids,1
correlation,0.06026425180361091,2013,centroids,1
nrmse dc,13.957763962564329,2013,centroids,1
rae dc,7.458977650247024,2013,centroids,1
correlation,0.06101856898861158,2014,centroids,1
nrmse dc,15.829793318896384,2014,centroids,1
rae dc,11.77774944469158,2014,centroids,1
correlation,0.06967914310205388,2015,centroids,1
nrmse dc,17.063932084249185,2015,centroids,1
rae dc,16.124645890803794,2015,centroids,1
correlation,0.07252789995040698,2016,centroids,1
nrmse dc,16.377384801136415,2016,centroids,1
rae dc,18.41272624814961,2016,centroids,1
correlation,0.05950931658375099,2008,centroids,2
nrmse dc,6.0984879189277805,2008,centroids,2
rae dc,4.133832706498223,2008,centroids,2
correlation,0.061427023785588064,2009,centroids,2
nrmse dc,6.800136352840805,2009,centroids,2
rae dc,5.019961706657718,2009,centroids,2
correlation,0.06424385022047874,2010,centroids,2
nrmse dc,6.867529757994738,2010,centroids,2
rae dc,10.26757422384442,2010,centroids,2
correlation,0.05979555598489772,2011,centroids,2
nrmse dc,7.997931722900134,2011,centroids,2
rae dc,6.9407102620136305,2011,centroids,2
correlation,0.061781316729708914,2012,centroids,2
nrmse dc,7.620464192223381,2012,centroids,2
rae dc,9.540427861170572,2012,centroids,2
correlation,0.06477123205542916,2013,centroids,2
nrmse dc,8.130107083656826,2013,centroids,2
rae dc,7.570717216693925,2013,centroids,2
correlation,0.06552554924042982,2014,centroids,2
nrmse dc,10.07074666297443,2014,centroids,2
rae dc,11.769965143615421,2014,centroids,2
correlation,0.07418612335387213,2015,centroids,2
nrmse dc,11.390232113113731,2015,centroids,2
rae dc,16.1431220443509,2015,centroids,2
correlation,0.07703488020222522,2016,centroids,2
nrmse dc,11.440790329945427,2016,centroids,2
rae dc,18.400393842501828,2016,centroids,2
correlation,0.017638677279046406,2008,centroids,4
nrmse dc,3.2157577450112664,2008,centroids,4
rae dc,4.450052065808095,2008,centroids,4
correlation,0.01551350953080477,2009,centroids,4
nrmse dc,4.209122607543428,2009,centroids,4
rae dc,5.255105248363015,2009,centroids,4
correlation,0.012442337820587865,2010,centroids,4
nrmse dc,4.767394852542415,2010,centroids,4
rae dc,10.44570781058958,2010,centroids,4
correlation,0.013340285006790001,2011,centroids,4
nrmse dc,5.411580109543684,2011,centroids,4
rae dc,7.262292502127732,2011,centroids,4
correlation,0.011615378831147494,2012,centroids,4
nrmse dc,5.251868559647196,2012,centroids,4
rae dc,9.783971030717364,2012,centroids,4
correlation,0.017414481188266828,2013,centroids,4
nrmse dc,5.547130918872181,2013,centroids,4
rae dc,7.893778481658835,2013,centroids,4
correlation,0.013724036840538948,2014,centroids,4
nrmse dc,7.693292605372762,2014,centroids,4
rae dc,12.01513596942659,2014,centroids,4
correlation,0.026762577334891142,2015,centroids,4
nrmse dc,9.15749178042398,2015,centroids,4
rae dc,16.47214757518566,2015,centroids,4
correlation,0.025438812019032902,2016,centroids,4
nrmse dc,9.061324943154196,2016,centroids,4
rae dc,18.649673800222214,2016,centroids,4
correlation,0.010047949623970856,2008,centroids,8
nrmse dc,2.3536255107576127,2008,centroids,8
rae dc,4.279074387712497,2008,centroids,8
correlation,0.00792278187572922,2009,centroids,8
nrmse dc,3.5051290530925816,2009,centroids,8
rae dc,6.0594953779686564,2009,centroids,8
correlation,0.0039623792918313345,2010,centroids,8
nrmse dc,4.637057335482183,2010,centroids,8
rae dc,11.350427825460566,2010,centroids,8
correlation,0.005749557351714452,2011,centroids,8
nrmse dc,4.575487700374,2011,centroids,8
rae dc,7.058716623907421,2011,centroids,8
correlation,0.004663547367412257,2012,centroids,8
nrmse dc,4.79061084337868,2012,centroids,8
rae dc,10.628049634539806,2012,centroids,8
correlation,0.008295626468169984,2013,centroids,8
nrmse dc,4.665399147798628,2013,centroids,8
rae dc,7.690248442607153,2013,centroids,8
correlation,0.005244078311782419,2014,centroids,8
nrmse dc,7.031411707486246,2014,centroids,8
rae dc,12.823056738849763,2014,centroids,8
correlation,0.0176437226147943,2015,centroids,8
nrmse dc,8.37685873945739,2015,centroids,8
rae dc,16.29425153790534,2015,centroids,8
correlation,0.016753409273577824,2016,centroids,8
nrmse dc,8.690809765910062,2016,centroids,8
rae dc,19.47870152095114,2016,centroids,8
correlation,0.004815460530220898,2008,centroids,16
nrmse dc,1.7802487483092115,2008,centroids,16
rae dc,2.940842908772358,2008,centroids,16
correlation,0.0034494181558251125,2009,centroids,16
nrmse dc,2.8110619259847667,2009,centroids,16
rae dc,4.767117501518745,2009,centroids,16
correlation,0.007745897430866104,2010,centroids,16
nrmse dc,4.228062122215597,2010,centroids,16
rae dc,11.03310970735982,2010,centroids,16
correlation,0.0006038965508987637,2011,centroids,16
nrmse dc,4.015851499736955,2011,centroids,16
rae dc,6.981116288286311,2011,centroids,16
correlation,0.0017147086967578644,2012,centroids,16
nrmse dc,4.134640593706286,2012,centroids,16
rae dc,8.611873015980372,2012,centroids,16
correlation,0.007701161173076991,2013,centroids,16
nrmse dc,4.018793568990483,2013,centroids,16
rae dc,7.4373919637293255,2013,centroids,16
correlation,0.0054589412074787695,2014,centroids,16
nrmse dc,6.258957828761644,2014,centroids,16
rae dc,11.195584634641333,2014,centroids,16
correlation,0.017049257319701305,2015,centroids,16
nrmse dc,7.90368718062717,2015,centroids,16
rae dc,16.480235939661995,2015,centroids,16
correlation,0.016968272169274174,2016,centroids,16
nrmse dc,8.174386067540636,2016,centroids,16
rae dc,18.270558507128147,2016,centroids,16
correlation,0.003153907093259023,2008,centroids,32
nrmse dc,1.664300236347529,2008,centroids,32
rae dc,2.805152215774807,2008,centroids,32
correlation,0.007227392304099596,2009,centroids,32
nrmse dc,3.3798520963317777,2009,centroids,32
rae dc,7.224073037352386,2009,centroids,32
correlation,0.010534941454083254,2010,centroids,32
nrmse dc,5.135544952944877,2010,centroids,32
rae dc,13.728677624836834,2010,centroids,32
correlation,0.004274221376986853,2011,centroids,32
nrmse dc,4.210360079179146,2011,centroids,32
rae dc,7.930380907773401,2011,centroids,32
correlation,0.006259982121798051,2012,centroids,32
nrmse dc,4.658730710534626,2012,centroids,32
rae dc,9.983002717487295,2012,centroids,32
correlation,0.011479135321351475,2013,centroids,32
nrmse dc,4.276726360905511,2013,centroids,32
rae dc,8.42539047070583,2013,centroids,32
correlation,0.010004214632518956,2014,centroids,32
nrmse dc,6.790407489680244,2014,centroids,32
rae dc,13.770321781850859,2014,centroids,32
correlation,0.020827231467975788,2015,centroids,32
nrmse dc,7.950987682159081,2015,centroids,32
rae dc,16.60073291582303,2015,centroids,32
correlation,0.02151354559431436,2016,centroids,32
nrmse dc,8.928893791683665,2016,centroids,32
rae dc,20.991413541752944,2016,centroids,32
correlation,0.009889809595650445,2008,centroids,48
nrmse dc,1.7359712840829857,2008,centroids,48
rae dc,4.53402298689541,2008,centroids,48
correlation,0.007764641847408808,2009,centroids,48
nrmse dc,3.2691811038253333,2009,centroids,48
rae dc,6.812669482348649,2009,centroids,48
correlation,0.0026715483654365566,2010,centroids,48
nrmse dc,4.734401395658927,2010,centroids,48
rae dc,12.155110034409903,2010,centroids,48
correlation,0.006025205877229507,2011,centroids,48
nrmse dc,3.774057849468527,2011,centroids,48
rae dc,7.260942658641234,2011,centroids,48
correlation,0.004039445132418311,2012,centroids,48
nrmse dc,4.783002405538782,2012,centroids,48
rae dc,11.415923234145472,2012,centroids,48
correlation,0.00666611079946781,2013,centroids,48
nrmse dc,3.9362777886660667,2013,centroids,48
rae dc,7.890932275573182,2013,centroids,48
correlation,0.002305037228720589,2014,centroids,48
nrmse dc,6.47941440471208,2014,centroids,48
rae dc,13.549058611335283,2014,centroids,48
correlation,0.014213286465692865,2015,centroids,48
nrmse dc,7.6276439799164715,2015,centroids,48
rae dc,16.47100496541611,2015,centroids,48
correlation,0.012889521149834623,2016,centroids,48
nrmse dc,8.609732384042497,2016,centroids,48
rae dc,20.186597638246838,2016,centroids,48
correlation,0.00540701230020028,2008,centroids,61
nrmse dc,1.0675342803110306,2008,centroids,61
rae dc,2.4515724750293773,2008,centroids,61
correlation,0.0018024901697087186,2009,centroids,61
nrmse dc,3.100593552588562,2009,centroids,61
rae dc,6.704456210645492,2009,centroids,61
correlation,0.008633700043136646,2010,centroids,61
nrmse dc,4.747726891941592,2010,centroids,61
rae dc,12.283195211274219,2010,centroids,61
correlation,0.002811782295924122,2011,centroids,61
nrmse dc,3.445030259027597,2011,centroids,61
rae dc,6.743683885153305,2011,centroids,61
correlation,0.0026881679466064603,2012,centroids,61
nrmse dc,4.711692914786919,2012,centroids,61
rae dc,11.320802856161746,2012,centroids,61
correlation,0.0052472592181404725,2013,centroids,61
nrmse dc,3.6200347490945064,2013,centroids,61
rae dc,7.394614573419921,2013,centroids,61
correlation,0.006024618006305123,2014,centroids,61
nrmse dc,6.3185808734871465,2014,centroids,61
rae dc,13.387936580825752,2014,centroids,61
correlation,0.014595355364764787,2015,centroids,61
nrmse dc,6.928389975527739,2015,centroids,61
rae dc,14.302669761430984,2015,centroids,61
correlation,0.015563687589450296,2016,centroids,61
nrmse dc,8.538440782786182,2016,centroids,61
rae dc,20.033859680110684,2016,centroids,61
correlation,0.051557200060756404,2008,centroids,1
nrmse dc,12.469176740835536,2008,centroids,1
rae dc,4.022755374233005,2008,centroids,1
correlation,0.05692004353376982,2009,centroids,1
nrmse dc,12.614961817258722,2009,centroids,1
rae dc,5.026101017899404,2009,centroids,1
correlation,0.05973686996866049,2010,centroids,1
nrmse dc,12.633571592545373,2010,centroids,1
rae dc,10.404303515852527,2010,centroids,1
correlation,0.05528857573307947,2011,centroids,1
nrmse dc,13.747565489307496,2011,centroids,1
rae dc,6.8290653347072565,2011,centroids,1
correlation,0.057274336477890674,2012,centroids,1
nrmse dc,13.053769672803112,2012,centroids,1
rae dc,9.547706176974406,2012,centroids,1
correlation,0.06026425180361091,2013,centroids,1
nrmse dc,13.957763962564329,2013,centroids,1
rae dc,7.458977650247024,2013,centroids,1
correlation,0.06101856898861158,2014,centroids,1
nrmse dc,15.829793318896384,2014,centroids,1
rae dc,11.77774944469158,2014,centroids,1
correlation,0.06967914310205388,2015,centroids,1
nrmse dc,17.063932084249185,2015,centroids,1
rae dc,16.124645890803794,2015,centroids,1
correlation,0.07252789995040698,2016,centroids,1
nrmse dc,16.377384801136415,2016,centroids,1
rae dc,18.41272624814961,2016,centroids,1
correlation,0.05936573795291914,2008,centroids,2
nrmse dc,6.084610959055272,2008,centroids,2
rae dc,4.045386647582364,2008,centroids,2
correlation,0.06128344515475622,2009,centroids,2
nrmse dc,6.794931731431394,2009,centroids,2
rae dc,5.115386106921325,2009,centroids,2
correlation,0.06410027158964689,2010,centroids,2
nrmse dc,6.886362108581605,2010,centroids,2
rae dc,10.38250825254668,2010,centroids,2
correlation,0.059651977354065876,2011,centroids,2
nrmse dc,7.989562117630041,2011,centroids,2
rae dc,6.84836479606907,2011,centroids,2
correlation,0.06163773809887707,2012,centroids,2
nrmse dc,7.619661631753002,2012,centroids,2
rae dc,9.641074707060802,2012,centroids,2
correlation,0.06462765342459731,2013,centroids,2
nrmse dc,8.119846539285628,2013,centroids,2
rae dc,7.478331966462021,2013,centroids,2
correlation,0.06538197060959798,2014,centroids,2
nrmse dc,10.065890458064308,2014,centroids,2
rae dc,11.866985522598618,2014,centroids,2
correlation,0.07404254472304028,2015,centroids,2
nrmse dc,11.372831996091847,2015,centroids,2
rae dc,16.057301276736016,2015,centroids,2
correlation,0.07689130157139339,2016,centroids,2
nrmse dc,11.44498763669877,2016,centroids,2
rae dc,18.502792868307328,2016,centroids,2
correlation,0.016692502349686184,2008,centroids,4
nrmse dc,3.2421016975075934,2008,centroids,4
rae dc,4.410771451611126,2008,centroids,4
correlation,0.014567334601444548,2009,centroids,4
nrmse dc,4.222567797107762,2009,centroids,4
rae dc,4.958105233083079,2009,centroids,4
correlation,0.01296548293000884,2010,centroids,4
nrmse dc,4.7003499027407125,2010,centroids,4
rae dc,10.124347068603441,2010,centroids,4
correlation,0.012418521590915907,2011,centroids,4
