,metric,value,num_days,method
2408,nrmse rdc,28.067070958409243,12,centroids
2409,correlation,0.0032555255583076592,12,centroids
2410,nrmse dc,1.5693718231370177,12,centroids
2411,rae dc,2.4737811676973442,12,centroids
2412,nrmse rdc,27.171646050339987,24,centroids
2413,correlation,0.012568038024119432,24,centroids
2414,nrmse dc,1.6009972765828913,24,centroids
2415,rae dc,3.344536762014627,24,centroids
2416,nrmse rdc,26.454715567660205,48,centroids
2417,correlation,0.011490685150223667,48,centroids
2418,nrmse dc,1.5905818798683466,48,centroids
2419,rae dc,4.05513788701759,48,centroids
2420,nrmse rdc,26.30374094591316,61,centroids
2421,correlation,0.004385423222826312,61,centroids
2422,nrmse dc,1.4563187293240112,61,centroids
2423,rae dc,1.7056424353482404,61,centroids
2424,nrmse rdc,26.820782803767894,4,medoids
2425,correlation,0.026446073410979598,4,medoids
2426,nrmse dc,2.8120158475705224,4,medoids
2427,rae dc,2.189659954218894,4,medoids
2428,nrmse rdc,26.538301751606998,8,medoids
2429,correlation,0.005168596227866029,8,medoids
2430,nrmse dc,1.9567073521335283,8,medoids
2431,rae dc,1.6100537609695331,8,medoids
2432,nrmse rdc,28.35646088620507,12,medoids
2433,correlation,0.006742556717665105,12,medoids
2434,nrmse dc,1.7297274599148313,12,medoids
2435,rae dc,2.3785090226161487,12,medoids
2436,nrmse rdc,27.06563230922818,24,medoids
2437,correlation,0.006263092765870115,24,medoids
2438,nrmse dc,1.5245429268391746,24,medoids
2439,rae dc,1.6350091230004822,24,medoids
2440,nrmse rdc,26.689442512129588,48,medoids
2441,correlation,0.008771063096224885,48,medoids
2442,nrmse dc,1.862278190960799,48,medoids
2443,rae dc,5.690356117604942,48,medoids
2444,nrmse rdc,26.63790908708297,61,medoids
2445,correlation,0.004871479321129857,61,medoids
2446,nrmse dc,1.7051326695553701,61,medoids
2447,rae dc,3.2987709185195118,61,medoids
2448,nrmse rdc,26.90698120609566,4,centroids
2449,correlation,0.01731473191138888,4,centroids
2450,nrmse dc,2.7434840994037724,4,centroids
2451,rae dc,2.359061950920226,4,centroids
2452,nrmse rdc,26.218287722562717,8,centroids
2453,correlation,0.008709853399445855,8,centroids
2454,nrmse dc,2.0380612794302437,8,centroids
2455,rae dc,1.3077948886925956,8,centroids
2456,nrmse rdc,26.536510956949993,12,centroids
2457,correlation,0.005403011894410503,12,centroids
2458,nrmse dc,1.606546927162867,12,centroids
2459,rae dc,2.694790529851685,12,centroids
2460,nrmse rdc,27.27224695792418,24,centroids
2461,correlation,0.004149211379241846,24,centroids
2462,nrmse dc,1.350297757247508,24,centroids
2463,rae dc,2.224476822470305,24,centroids
2464,nrmse rdc,26.920103359339965,48,centroids
2465,correlation,0.0020296297380023587,48,centroids
2466,nrmse dc,1.7806573216883337,48,centroids
2467,rae dc,5.805856162557815,48,centroids
2468,nrmse rdc,27.12820339538715,61,centroids
2469,correlation,0.0024223656768240787,61,centroids
2470,nrmse dc,1.3573538347590635,61,centroids
2471,rae dc,2.118039763474932,61,centroids
2472,nrmse rdc,26.870812533486827,4,medoids
2473,correlation,0.026446073410979598,4,medoids
2474,nrmse dc,2.812273133977207,4,medoids
2475,rae dc,2.189659954218894,4,medoids
2476,nrmse rdc,26.680749886462916,8,medoids
2477,correlation,0.0074927107873025145,8,medoids
2478,nrmse dc,1.884242974704826,8,medoids
2479,rae dc,2.3865605006900026,8,medoids
2480,nrmse rdc,27.027953651168946,12,medoids
2481,correlation,0.006791145456413572,12,medoids
2482,nrmse dc,1.6926104765079952,12,medoids
2483,rae dc,2.809785392372927,12,medoids
2484,nrmse rdc,27.1279288407175,24,medoids
2485,correlation,0.005392852079822319,24,medoids
2486,nrmse dc,1.4064270469729216,24,medoids
2487,rae dc,2.521684046315622,24,medoids
2488,nrmse rdc,26.76117123354312,48,medoids
2489,correlation,0.0041699959680675525,48,medoids
2490,nrmse dc,1.3609698120988505,48,medoids
2491,rae dc,3.0386680726120905,48,medoids
2492,nrmse rdc,27.105899787189102,61,medoids
2493,correlation,0.00411247357496114,61,medoids
2494,nrmse dc,1.1946992710450042,61,medoids
2495,rae dc,1.9450971313981786,61,medoids
2496,nrmse rdc,27.287534481166215,4,centroids
2497,correlation,0.015515643229647047,4,centroids
2498,nrmse dc,2.717449928625061,4,centroids
2499,rae dc,2.0832732662059583,4,centroids
2500,nrmse rdc,26.938161836238283,8,centroids
2501,correlation,0.008038022246830367,8,centroids
2502,nrmse dc,2.0477943417443387,8,centroids
2503,rae dc,1.3058214126971264,8,centroids
2504,nrmse rdc,26.964214445748393,12,centroids
2505,correlation,0.00840537528600438,12,centroids
2506,nrmse dc,1.7766967213060665,12,centroids
2507,rae dc,3.2319470200056877,12,centroids
2508,nrmse rdc,26.260301698215926,24,centroids
2509,correlation,0.002530245946744003,24,centroids
2510,nrmse dc,1.3729364139329012,24,centroids
2511,rae dc,1.9430616069331292,24,centroids
2512,nrmse rdc,27.58761763505502,48,centroids
2513,correlation,0.011272670018342312,48,centroids
2514,nrmse dc,1.3601768519306783,48,centroids
2515,rae dc,1.638800609104062,48,centroids
2516,nrmse rdc,26.940083283693994,61,centroids
2517,correlation,0.0007229645580582034,61,centroids
2518,nrmse dc,1.2715669951979551,61,centroids
2519,rae dc,2.4824240234082184,61,centroids
2520,nrmse rdc,26.19210303933139,4,medoids
2521,correlation,0.024999408252192712,4,medoids
2522,nrmse dc,2.8158882517934614,4,medoids
2523,rae dc,2.0335203987900417,4,medoids
2524,nrmse rdc,27.034385447331044,8,medoids
2525,correlation,0.0033321046963696865,8,medoids
2526,nrmse dc,1.9471182912115192,8,medoids
2527,rae dc,2.031918854347687,8,medoids
2528,nrmse rdc,26.77663703333452,12,medoids
2529,correlation,0.012089658564017225,12,medoids
2530,nrmse dc,1.6913162141376958,12,medoids
2531,rae dc,1.774293935026613,12,medoids
2532,nrmse rdc,26.222682288808496,24,medoids
2533,correlation,0.007193675790191478,24,medoids
2534,nrmse dc,1.422611366682282,24,medoids
2535,rae dc,2.7326413555988114,24,medoids
2536,nrmse rdc,27.17003348480776,48,medoids
2537,correlation,0.012446383759416646,48,medoids
2538,nrmse dc,1.6689381657683977,48,medoids
2539,rae dc,4.280571016738792,48,medoids
2540,nrmse rdc,26.750500175776903,61,medoids
2541,correlation,0.008818726392979204,61,medoids
2542,nrmse dc,1.992933337582332,61,medoids
2543,rae dc,7.124396939843194,61,medoids
2544,nrmse rdc,26.83323851983037,4,centroids
2545,correlation,0.016534964048549927,4,centroids
2546,nrmse dc,2.721439059047437,4,centroids
2547,rae dc,2.1987285669052987,4,centroids
2548,nrmse rdc,26.326046487163726,8,centroids
2549,correlation,0.005916689982316092,8,centroids
2550,nrmse dc,1.940885051364906,8,centroids
2551,rae dc,2.179788690469109,8,centroids
2552,nrmse rdc,27.968179262153626,12,centroids
2553,correlation,0.0054635407342248365,12,centroids
2554,nrmse dc,1.6681548193375573,12,centroids
2555,rae dc,2.0968936443650046,12,centroids
2556,nrmse rdc,27.57049386162871,24,centroids
2557,correlation,0.01023079384072445,24,centroids
2558,nrmse dc,1.7560932735747279,24,centroids
2559,rae dc,4.222670321883334,24,centroids
2560,nrmse rdc,26.980904470928863,48,centroids
2561,correlation,0.015347064863668436,48,centroids
2562,nrmse dc,1.5683677541998822,48,centroids
2563,rae dc,2.6649134575234896,48,centroids
2564,nrmse rdc,27.094429998138736,61,centroids
2565,correlation,0.00701851173574608,61,centroids
2566,nrmse dc,1.5471358560863162,61,centroids
2567,rae dc,3.468390839834931,61,centroids
2568,nrmse rdc,27.962602074841243,4,medoids
2569,correlation,0.026446073410979598,4,medoids
2570,nrmse dc,2.812273133977207,4,medoids
2571,rae dc,2.189659954218894,4,medoids
2572,nrmse rdc,26.224712978031175,8,medoids
2573,correlation,0.008245105180708534,8,medoids
2574,nrmse dc,1.9172816711853609,8,medoids
2575,rae dc,2.6117016373649706,8,medoids
2576,nrmse rdc,27.813615285965792,12,medoids
2577,correlation,0.007042483415834244,12,medoids
2578,nrmse dc,1.845788495345879,12,medoids
2579,rae dc,1.7172937701183981,12,medoids
2580,nrmse rdc,27.002343696697363,24,medoids
2581,correlation,0.00939339810298434,24,medoids
2582,nrmse dc,1.490116140560244,24,medoids
2583,rae dc,3.8034377052003965,24,medoids
2584,nrmse rdc,27.09790279614947,48,medoids
2585,correlation,0.005140828967760469,48,medoids
2586,nrmse dc,1.3098359038033878,48,medoids
2587,rae dc,2.598888846290449,48,medoids
2588,nrmse rdc,26.764752148466574,61,medoids
2589,correlation,0.01154365738822527,61,medoids
2590,nrmse dc,1.6754447934530052,61,medoids
2591,rae dc,4.412297606183714,61,medoids
2592,nrmse rdc,24.82397871995623,4,centroids
2593,correlation,0.016797941931438798,4,centroids
2594,nrmse dc,2.7662124715507708,4,centroids
2595,rae dc,1.9051849556922718,4,centroids
2596,nrmse rdc,26.735750381289648,8,centroids
2597,correlation,0.006771392180124347,8,centroids
2598,nrmse dc,1.928940235388379,8,centroids
2599,rae dc,1.9334270573660366,8,centroids
2600,nrmse rdc,27.019669660361085,12,centroids
2601,correlation,0.008432824237074255,12,centroids
2602,nrmse dc,1.8169543980577443,12,centroids
2603,rae dc,3.603755479374867,12,centroids
2604,nrmse rdc,26.480748060404636,24,centroids
2605,correlation,0.005720843125140096,24,centroids
2606,nrmse dc,1.5084020719044957,24,centroids
2607,rae dc,3.210920880812383,24,centroids
2608,nrmse rdc,27.072344072446977,48,centroids
2609,correlation,0.00964035019019538,48,centroids
2610,nrmse dc,1.4338090991507524,48,centroids
2611,rae dc,1.4168296530039775,48,centroids
2612,nrmse rdc,26.64427031299149,61,centroids
2613,correlation,0.009037849162071399,61,centroids
2614,nrmse dc,1.8748180662063447,61,centroids
2615,rae dc,6.359656544214036,61,centroids
2616,nrmse rdc,27.021261888973584,4,medoids
2617,correlation,0.026446073410979598,4,medoids
2618,nrmse dc,2.8120158475705224,4,medoids
2619,rae dc,2.189659954218894,4,medoids
2620,nrmse rdc,26.476924380292346,8,medoids
2621,correlation,0.007980472543259953,8,medoids
2622,nrmse dc,1.9503273370060785,8,medoids
2623,rae dc,2.4187055161657827,8,medoids
2624,nrmse rdc,27.233807608115608,12,medoids
2625,correlation,0.0050635190382671835,12,medoids
2626,nrmse dc,1.5824503236460075,12,medoids
2627,rae dc,1.8293403557479253,12,medoids
2628,nrmse rdc,26.863994644970806,24,medoids
2629,correlation,0.010929087232826817,24,medoids
2630,nrmse dc,1.5536255141825797,24,medoids
2631,rae dc,2.5666394694533716,24,medoids
2632,nrmse rdc,26.61057356441779,48,medoids
2633,correlation,0.0038776590706947056,48,medoids
2634,nrmse dc,1.2604974151452264,48,medoids
2635,rae dc,2.1500484583374373,48,medoids
2636,nrmse rdc,26.556430926655455,61,medoids
2637,correlation,0.009626342577877867,61,medoids
2638,nrmse dc,1.4150031251923074,61,medoids
2639,rae dc,2.103177316257204,61,medoids
2640,nrmse rdc,27.786189952113514,4,centroids
2641,correlation,0.01655491495121808,4,centroids
2642,nrmse dc,2.720313530129685,4,centroids
2643,rae dc,2.2345445875056424,4,centroids
2644,nrmse rdc,27.2144068121945,8,centroids
2645,correlation,0.010419334364821897,8,centroids
2646,nrmse dc,1.9604301829058939,8,centroids
2647,rae dc,2.292296502579299,8,centroids
2648,nrmse rdc,27.503999454088184,12,centroids
2649,correlation,0.009572808686576173,12,centroids
2650,nrmse dc,1.9145222053558812,12,centroids
2651,rae dc,1.1043779134822884,12,centroids
2652,nrmse rdc,26.883048624072103,24,centroids
2653,correlation,0.0042030231918736005,24,centroids
2654,nrmse dc,1.4092343391102384,24,centroids
2655,rae dc,1.513622235387079,24,centroids
2656,nrmse rdc,26.77355635964555,48,centroids
2657,correlation,0.003292001929217303,48,centroids
2658,nrmse dc,1.5794090488190033,48,centroids
2659,rae dc,3.195128045634238,48,centroids
2660,nrmse rdc,26.29767487331,61,centroids
2661,correlation,0.0061590546570085,61,centroids
2662,nrmse dc,1.347539311798086,61,centroids
2663,rae dc,3.0248401328604864,61,centroids
2664,nrmse rdc,24.67325138257101,4,medoids
2665,correlation,0.026565988336437862,4,medoids
2666,nrmse dc,2.8432566205276415,4,medoids
2667,rae dc,1.8430403305101186,4,medoids
2668,nrmse rdc,25.945888374440575,8,medoids
2669,correlation,0.00755191311959047,8,medoids
2670,nrmse dc,1.9443142167945753,8,medoids
2671,rae dc,2.798307073623079,8,medoids
2672,nrmse rdc,27.46395227574351,12,medoids
2673,correlation,0.004120598799293607,12,medoids
2674,nrmse dc,1.7481475148381902,12,medoids
2675,rae dc,2.5288661992258676,12,medoids
2676,nrmse rdc,27.190631829471,24,medoids
2677,correlation,0.012639231532473705,24,medoids
2678,nrmse dc,1.5748715343552382,24,medoids
2679,rae dc,3.317568456351969,24,medoids
2680,nrmse rdc,26.879344903902947,48,medoids
2681,correlation,0.00996812784577028,48,medoids
2682,nrmse dc,1.5926330488045695,48,medoids
2683,rae dc,2.5737452869828603,48,medoids
2684,nrmse rdc,26.722049938968507,61,medoids
2685,correlation,0.007718876563080457,61,medoids
2686,nrmse dc,1.5656749913804806,61,medoids
2687,rae dc,4.5257066485890105,61,medoids
2688,nrmse rdc,26.620826979475424,4,centroids
2689,correlation,0.015522660677562916,4,centroids
2690,nrmse dc,2.72199916670199,4,centroids
2691,rae dc,2.08526471954025,4,centroids
2692,nrmse rdc,25.89222696653644,8,centroids
2693,correlation,0.00961094834034737,8,centroids
2694,nrmse dc,2.0548860568332192,8,centroids
2695,rae dc,2.3505850920859688,8,centroids
2696,nrmse rdc,26.704096997271865,12,centroids
2697,correlation,0.00891393806046803,12,centroids
2698,nrmse dc,1.6701025132427987,12,centroids
2699,rae dc,3.0495857696056783,12,centroids
2700,nrmse rdc,26.973785451402637,24,centroids
2701,correlation,0.009261673484602495,24,centroids
2702,nrmse dc,1.516380490268655,24,centroids
2703,rae dc,1.7739669369828572,24,centroids
2704,nrmse rdc,26.87474613304667,48,centroids
2705,correlation,0.01490343344500844,48,centroids
2706,nrmse dc,1.471625180372463,48,centroids
2707,rae dc,3.111235957420522,48,centroids
2708,nrmse rdc,26.562557849308067,61,centroids
2709,correlation,0.006795325091691229,61,centroids
2710,nrmse dc,1.796125322482976,61,centroids
2711,rae dc,4.557610086689685,61,centroids
2712,nrmse rdc,26.449162513616923,4,medoids
2713,correlation,0.026446073410979598,4,medoids
2714,nrmse dc,2.8120158475705224,4,medoids
2715,rae dc,2.189659954218894,4,medoids
2716,nrmse rdc,26.746862260909143,8,medoids
2717,correlation,0.005949267704425942,8,medoids
2718,nrmse dc,1.974564782510427,8,medoids
2719,rae dc,1.6795546374078523,8,medoids
2720,nrmse rdc,26.209074646832434,12,medoids
2721,correlation,0.0086204251426939,12,medoids
2722,nrmse dc,1.8793789813786674,12,medoids
2723,rae dc,3.23081176643662,12,medoids
2724,nrmse rdc,25.779883146273576,24,medoids
2725,correlation,0.0096382762403725,24,medoids
2726,nrmse dc,1.632531025206191,24,medoids
2727,rae dc,2.728646626588384,24,medoids
2728,nrmse rdc,26.85505459748669,48,medoids
2729,correlation,0.002081101489775028,48,medoids
2730,nrmse dc,1.4025325390425445,48,medoids
2731,rae dc,1.7159980946950273,48,medoids
2732,nrmse rdc,26.941290093127535,61,medoids
2733,correlation,0.0006399321755775622,61,medoids
2734,nrmse dc,1.366251541455588,61,medoids
2735,rae dc,3.6645243716224343,61,medoids
2736,nrmse rdc,27.671815314001552,4,centroids
2737,correlation,0.016620068595391113,4,centroids
2738,nrmse dc,2.7413964723428657,4,centroids
2739,rae dc,2.2014767853762924,4,centroids
2740,nrmse rdc,26.146646323625408,8,centroids
2741,correlation,0.010525171395624588,8,centroids
2742,nrmse dc,2.0587485884867434,8,centroids
2743,rae dc,2.3458552793629153,8,centroids
2744,nrmse rdc,26.832536240185807,12,centroids
2745,correlation,0.005064094921919504,12,centroids
2746,nrmse dc,1.7261895589857232,12,centroids
2747,rae dc,2.7590310895874373,12,centroids
2748,nrmse rdc,26.670282332400756,24,centroids
2749,correlation,0.007132961678355754,24,centroids
2750,nrmse dc,1.5673162316713178,24,centroids
2751,rae dc,1.7253782434749558,24,centroids
2752,nrmse rdc,26.59894602216335,48,centroids
2753,correlation,0.005126809667788446,48,centroids
2754,nrmse dc,1.6550712442278386,48,centroids
2755,rae dc,2.059150660334447,48,centroids
2756,nrmse rdc,27.028459109240583,61,centroids
2757,correlation,0.010711245841076078,61,centroids
2758,nrmse dc,1.3822374234370365,61,centroids
2759,rae dc,3.7723072872330103,61,centroids
2760,nrmse rdc,26.2674274521996,4,medoids
2761,correlation,0.024999408252192712,4,medoids
2762,nrmse dc,2.8138487627940205,4,medoids
2763,rae dc,2.0335203987900417,4,medoids
2764,nrmse rdc,26.790150184806507,8,medoids
2765,correlation,0.007158359823667526,8,medoids
2766,nrmse dc,1.8970804444059144,8,medoids
2767,rae dc,2.2002249708466906,8,medoids
2768,nrmse rdc,27.020686520294593,12,medoids
2769,correlation,0.010791732956945244,12,medoids
2770,nrmse dc,1.7898380227556066,12,medoids
2771,rae dc,2.1077117463459727,12,medoids
2772,nrmse rdc,26.901735072691356,24,medoids
2773,correlation,0.004994787260378386,24,medoids
2774,nrmse dc,1.5468947103543933,24,medoids
2775,rae dc,1.8929675332976086,24,medoids
2776,nrmse rdc,26.97488454190874,48,medoids
2777,correlation,0.0004996279350323318,48,medoids
2778,nrmse dc,1.5693851025969023,48,medoids
2779,rae dc,4.716617234942271,48,medoids
2780,nrmse rdc,26.41205270675431,61,medoids
2781,correlation,0.0060400353045751976,61,medoids
2782,nrmse dc,1.5537161015310446,61,medoids
2783,rae dc,4.479365274359542,61,medoids
2784,nrmse rdc,26.61355186986256,4,centroids
2785,correlation,0.01661213469654088,4,centroids
2786,nrmse dc,2.7273037783646834,4,centroids
2787,rae dc,2.19716475555132,4,centroids
2788,nrmse rdc,27.542996177822417,8,centroids
2789,correlation,0.008954425344133488,8,centroids
2790,nrmse dc,2.0317966801824823,8,centroids
2791,rae dc,1.2676426641538883,8,centroids
2792,nrmse rdc,27.171055026896386,12,centroids
2793,correlation,0.005354120293985298,12,centroids
2794,nrmse dc,1.664297696301774,12,centroids
2795,rae dc,2.2466536240788315,12,centroids
2796,nrmse rdc,27.49156616137431,24,centroids
2797,correlation,0.005233323592523043,24,centroids
2798,nrmse dc,1.5846695971498068,24,centroids
2799,rae dc,2.4869191437811087,24,centroids
2800,nrmse rdc,26.63136969730678,48,centroids
2801,correlation,0.009972073645664326,48,centroids
2802,nrmse dc,1.6759183566635352,48,centroids
2803,rae dc,1.2951051428701965,48,centroids
2804,nrmse rdc,26.860214107936056,61,centroids
2805,correlation,0.003352783759002942,61,centroids
2806,nrmse dc,1.5123210770746034,61,centroids
2807,rae dc,4.46237247049194,61,centroids
2808,nrmse rdc,27.553817959626397,4,medoids
2809,correlation,0.026446073410979598,4,medoids
2810,nrmse dc,2.8120158475705224,4,medoids
2811,rae dc,2.189659954218894,4,medoids
2812,nrmse rdc,26.548080268381824,8,medoids
2813,correlation,0.0052430525430491315,8,medoids
2814,nrmse dc,1.9469296962252478,8,medoids
2815,rae dc,1.558555121863464,8,medoids
2816,nrmse rdc,27.600584586508052,12,medoids
2817,correlation,0.01449677539190053,12,medoids
2818,nrmse dc,1.8245544372958944,12,medoids
2819,rae dc,2.767018799776572,12,medoids
2820,nrmse rdc,27.42210590259977,24,medoids
2821,correlation,0.006197976035189345,24,medoids
2822,nrmse dc,1.3903480301702127,24,medoids
2823,rae dc,3.032622346085663,24,medoids
2824,nrmse rdc,26.259138714159544,48,medoids
2825,correlation,0.010932602416969472,48,medoids
2826,nrmse dc,1.5359761207484484,48,medoids
2827,rae dc,2.9872256697537805,48,medoids
2828,nrmse rdc,26.756567081239506,61,medoids
2829,correlation,0.010025200123039757,61,medoids
2830,nrmse dc,1.5557964996948497,61,medoids
2831,rae dc,3.508633185584201,61,medoids
2832,nrmse rdc,27.142754909603585,4,centroids
2833,correlation,0.01729805811771945,4,centroids
2834,nrmse dc,2.7435307492861924,4,centroids
2835,rae dc,2.35249533264076,4,centroids
2836,nrmse rdc,27.32265273850557,8,centroids
2837,correlation,0.006576545640231135,8,centroids
2838,nrmse dc,1.916928933482189,8,centroids
2839,rae dc,2.058627948597631,8,centroids
2840,nrmse rdc,27.36888668975573,12,centroids
2841,correlation,0.005462582846212816,12,centroids
2842,nrmse dc,1.711107761778685,12,centroids
2843,rae dc,1.7618469530997736,12,centroids
2844,nrmse rdc,26.600106089301473,24,centroids
2845,correlation,0.003141296037162067,24,centroids
2846,nrmse dc,1.3151201182613084,24,centroids
2847,rae dc,2.1411160449031197,24,centroids
2848,nrmse rdc,27.244268933849543,48,centroids
2849,correlation,0.007569669933174539,48,centroids
2850,nrmse dc,1.5153981618657026,48,centroids
2851,rae dc,0.7835370422441088,48,centroids
2852,nrmse rdc,26.83787377585971,61,centroids
2853,correlation,0.0060897131614894295,61,centroids
2854,nrmse dc,1.5622137312919329,61,centroids
2855,rae dc,4.063743146650134,61,centroids
2856,nrmse rdc,26.612735737490222,4,medoids
2857,correlation,0.02483228004114113,4,medoids
2858,nrmse dc,2.796240193824318,4,medoids
2859,rae dc,1.9990265794699529,4,medoids
2860,nrmse rdc,26.76243010524782,8,medoids
2861,correlation,0.008795985213011837,8,medoids
2862,nrmse dc,1.9200238188896226,8,medoids
2863,rae dc,1.976919703563885,8,medoids
2864,nrmse rdc,26.557761721281413,12,medoids
2865,correlation,0.00273259190106101,12,medoids
2866,nrmse dc,1.5624944704432318,12,medoids
2867,rae dc,2.697091998077284,12,medoids
2868,nrmse rdc,26.523732813395984,24,medoids
2869,correlation,0.006941318736210067,24,medoids
2870,nrmse dc,1.366238447403127,24,medoids
2871,rae dc,2.3928693621842134,24,medoids
2872,nrmse rdc,26.65304441175805,48,medoids
2873,correlation,0.006847490347649199,48,medoids
2874,nrmse dc,1.278427852812811,48,medoids
2875,rae dc,2.490792432012108,48,medoids
2876,nrmse rdc,26.74404910980733,61,medoids
2877,correlation,0.006255615301743123,61,medoids
2878,nrmse dc,1.6378697496432413,61,medoids
2879,rae dc,3.766187297275706,61,medoids
2880,nrmse rdc,26.256010476657607,4,centroids
2881,correlation,0.015536598859251516,4,centroids
2882,nrmse dc,2.7192277931756617,4,centroids
2883,rae dc,2.071067762674717,4,centroids
2884,nrmse rdc,26.250625505486273,8,centroids
2885,correlation,0.006394101756078463,8,centroids
2886,nrmse dc,1.9507349325232164,8,centroids
2887,rae dc,1.8689900031659021,8,centroids
2888,nrmse rdc,27.706568124494172,12,centroids
2889,correlation,0.005371744989600358,12,centroids
2890,nrmse dc,1.6358241535302014,12,centroids
2891,rae dc,2.5855902068223675,12,centroids
2892,nrmse rdc,27.627904943293952,24,centroids
2893,correlation,0.0058177070587346336,24,centroids
2894,nrmse dc,1.497321005346464,24,centroids
2895,rae dc,1.2593895845526337,24,centroids
2896,nrmse rdc,26.87402443426667,48,centroids
2897,correlation,0.01245746513402246,48,centroids
2898,nrmse dc,1.444101827833839,48,centroids
2899,rae dc,2.680028576727704,48,centroids
2900,nrmse rdc,26.76473064016506,61,centroids
2901,correlation,0.014233164824466127,61,centroids
2902,nrmse dc,1.6110802292456228,61,centroids
2903,rae dc,3.469660795472021,61,centroids
2904,nrmse rdc,26.79227276647779,4,medoids
2905,correlation,0.026446073410979598,4,medoids
2906,nrmse dc,2.8130829486347793,4,medoids
2907,rae dc,2.189659954218894,4,medoids
2908,nrmse rdc,26.140216847867894,8,medoids
2909,correlation,0.006211863049765953,8,medoids
2910,nrmse dc,1.9162085311477508,8,medoids
2911,rae dc,1.9414753451919746,8,medoids
2912,nrmse rdc,27.645689281363943,12,medoids
2913,correlation,0.010349596625385593,12,medoids
2914,nrmse dc,1.8585495325288373,12,medoids
2915,rae dc,1.341006884614536,12,medoids
2916,nrmse rdc,27.137289038451993,24,medoids
2917,correlation,0.01009108875338649,24,medoids
2918,nrmse dc,1.638059730687236,24,medoids
2919,rae dc,3.012588326274705,24,medoids
2920,nrmse rdc,26.94149702873976,48,medoids
2921,correlation,0.010098428583029007,48,medoids
2922,nrmse dc,1.5024688796823555,48,medoids
2923,rae dc,3.9054677008502616,48,medoids
2924,nrmse rdc,26.426888392652057,61,medoids
2925,correlation,0.020141051408129274,61,medoids
2926,nrmse dc,2.0605863809110967,61,medoids
2927,rae dc,6.310434379323982,61,medoids
2928,nrmse rdc,27.44797391635451,4,centroids
2929,correlation,0.016571688426089803,4,centroids
2930,nrmse dc,2.7275196903070906,4,centroids
2931,rae dc,2.241120974877687,4,centroids
2932,nrmse rdc,24.903452740318283,8,centroids
2933,correlation,0.005579653959278175,8,centroids
2934,nrmse dc,1.9235970436164311,8,centroids
2935,rae dc,1.8417627126753318,8,centroids
2936,nrmse rdc,26.25742666162016,12,centroids
2937,correlation,0.004944924496944614,12,centroids
2938,nrmse dc,1.6704299086638734,12,centroids
2939,rae dc,1.9174364204209593,12,centroids
2940,nrmse rdc,26.886878850660594,24,centroids
2941,correlation,0.013230525339797294,24,centroids
2942,nrmse dc,1.6639933756647423,24,centroids
2943,rae dc,4.459868624196339,24,centroids
2944,nrmse rdc,27.362275718081822,48,centroids
2945,correlation,0.008820594524211911,48,centroids
2946,nrmse dc,1.6752312098544289,48,centroids
2947,rae dc,3.6340282354256823,48,centroids
2948,nrmse rdc,27.088402201228234,61,centroids
2949,correlation,0.005226251026976936,61,centroids
2950,nrmse dc,1.4454963422765799,61,centroids
2951,rae dc,3.657403609058118,61,centroids
2952,nrmse rdc,25.787896784187733,4,medoids
2953,correlation,0.026446073410979598,4,medoids
2954,nrmse dc,2.812273133977207,4,medoids
2955,rae dc,2.189659954218894,4,medoids
2956,nrmse rdc,26.04898635620871,8,medoids
2957,correlation,0.0033321046963696865,8,medoids
2958,nrmse dc,1.921488822693921,8,medoids
2959,rae dc,2.031918854347687,8,medoids
2960,nrmse rdc,27.60975127847607,12,medoids
2961,correlation,0.009081245383570136,12,medoids
2962,nrmse dc,1.8157912331724402,12,medoids
2963,rae dc,3.147553539768875,12,medoids
2964,nrmse rdc,26.834919536880765,24,medoids
2965,correlation,0.010738351132083768,24,medoids
2966,nrmse dc,1.536412110768173,24,medoids
2967,rae dc,3.955631345401159,24,medoids
2968,nrmse rdc,26.708412699018755,48,medoids
2969,correlation,0.01488181058889848,48,medoids
2970,nrmse dc,2.0890138052775185,48,medoids
2971,rae dc,6.952054929976892,48,medoids
2972,nrmse rdc,26.724283116352087,61,medoids
2973,correlation,0.00716614466401122,61,medoids
2974,nrmse dc,1.3312498790819123,61,medoids
2975,rae dc,2.8477129259218765,61,medoids
2976,nrmse rdc,25.725437474292647,4,centroids
2977,correlation,0.01655491495121808,4,centroids
2978,nrmse dc,2.7372074159753073,4,centroids
2979,rae dc,2.2345445875056424,4,centroids
2980,nrmse rdc,26.50215796327397,8,centroids
2981,correlation,0.005868645945295237,8,centroids
2982,nrmse dc,1.9354603353093756,8,centroids
2983,rae dc,1.8824547709234167,8,centroids
2984,nrmse rdc,27.369805102680278,12,centroids
2985,correlation,0.008569388849599013,12,centroids
2986,nrmse dc,1.728164791300639,12,centroids
2987,rae dc,2.9536229933788922,12,centroids
2988,nrmse rdc,27.073542367555493,24,centroids
2989,correlation,0.0008268284015815475,24,centroids
2990,nrmse dc,1.4500025380567767,24,centroids
2991,rae dc,2.8108467373124597,24,centroids
2992,nrmse rdc,26.802220117833894,48,centroids
2993,correlation,0.011567397833575188,48,centroids
2994,nrmse dc,1.6568486159236482,48,centroids
2995,rae dc,4.978064458794904,48,centroids
2996,nrmse rdc,26.89815564676604,61,centroids
2997,correlation,0.009956164041369786,61,centroids
2998,nrmse dc,1.4587246782731516,61,centroids
2999,rae dc,3.2722420349527046,61,centroids
